,text,target
777,"['स्टेशन', 'अधीक्षक', 'पी', 'एल', 'चौहान', 'बताया', 'समय', 'रहते', 'आग', 'बुझा', 'दी', 'गई', 'अन्यथा', 'बड़ा', 'हादसा', 'था।']",0
778,"['रवि', 'शास्त्री', 'पूरी', 'पक्षपाती', 'बीसीसीआई', 'वेतन', 'लेते', 'हैं।']",0
779,"['बिल्डिंग', 'लगी', 'आग', 'इतनी', 'भयानक', 'आग', 'काबू', 'पाने', 'फायर', 'ब्रिगेड', '9', 'गाड़ियों', 'लगना', 'पड़ा।']",0
780,"['मैं', 'गैरी', 'कर्स्टन', 'सहायक', 'कोच', 'रोब', 'वाल्टर्स', 'रहने', 'काफी', 'सहज', 'महसूस', 'हूं।']",1
781,"['उन्\u200dहें', 'डर', 'रिया', 'जबरन', 'विदेश', 'ले', 'सकती', 'हैं.']",0
782,"['हमशकल्स', 'सैफ', 'केवल', 'गुजराती', 'बोलते', 'नजर', 'आएंगे', 'बल्कि', 'किरदार', 'हास्य', 'तड़का', 'लगाते', 'नजर', 'आएंगे.']",1
783,"['लोकसभा', 'चुनाव', 'संयुक्त', 'प्रगतिशील', 'गठबंधन', 'सरकार', 'वापसी', 'थी।']",1
784,"['कारण', 'किसानों', 'माल', 'खुले', 'उतारना', 'पड़', 'है।']",0
785,"['आतंकवादियों', 'भीड़', 'अंधाधुंध', 'गोलियाँ', 'चलाईं""']",0
786,"['कांची', 'गुमनाम', 'तरीके', 'गांव', 'लौट', 'आती', 'है।']",0
787,"['गिरने', 'टूटने', 'खतरा', 'ज्यादा', '', 'है।']",0
788,"['मैं', 'सुगंधित', 'रहना', 'चाहती', 'हूं।']",1
789,"['दिखाई', 'देनेवाली', 'वस्तुएँ', 'इंद्रियगम्य']",1
790,"['टाटा', 'मोटर्स', 'उपयोगी', 'वाहन', 'मोवस', 'पेश.']",1
791,"['', 'टीम', 'इंडिया', 'कप्तान', 'महेन्द्र', 'सिंह', 'धोनी', 'वोट', 'डालने', 'निराश', 'है।']",0
792,"['कंगना', 'रनोट', 'राजकुमार', 'राव', 'फिल्म', 'जबरदस्त', 'रिस्पॉन्स', 'मिला']",1
793,"['अगर', 'हम', 'बड़ी', 'टीमों', 'खेले', 'अगले', '2', 'साल', 'हम', 'दिवालिया', 'जाएंगे।']",0
794,"['शाकिब', 'निश्चित', 'तौर', 'हमारी', 'टीम', 'नाकआउट', 'पहुंच', 'सकती', 'है।']",1
795,"['बुलंद', 'हौसलों', 'संभव']",1
796,"['परिणाम', 'सील', 'अवस्था', 'न्यायालय', 'पास', 'सुरक्षित', 'था।']",1
797,"['भारत', 'मंगल', 'मिशन', 'देशों', 'नजर', 'है.']",1
798,"['बात', 'मुहर', 'लगी', 'है।']",0
799,"['फिल्म', 'लोग', 'पचा', 'पाए.']",0
800,"['विद्यालय', 'प्रधानाचार्य', 'विजय', 'प्रकाश', 'सिंह', 'शैक्षिक', 'उपकरणों', 'दृश्य', 'ज्ञान', 'बच्चे', 'आसानी', 'सीख', 'जाते', 'भूलते', 'हैं।']",1
801,"['यूएई', 'दिग्गज', 'बैंक', 'एमिरेट्स', 'एनबीडी', 'नई', 'सेवा', 'आरंभ', 'होेने', 'काम', 'अब', 'महज', '60', 'सेकंड', 'संभव', 'सकेगा।']",1
802,"['मैं', 'नियोजित', 'समय', 'मिलूँगा']",1
803,"['उम्मीद', 'सरकार', 'नियामकीय', 'क्षेत्राधिकार', 'आवंटन', 'समीक्षा', 'करेगी', 'सटीक', 'निगरानी', 'रखेगी।']",1
804,"['ट्रस्ट', 'दिवालिया', 'संभावनाओं', 'बढ़ती', 'चिंता', 'बीच', 'बाजार', 'घबराहट', 'माहौल', 'बन', 'गया।']",0
805,"['बल्लेबाजी', 'उतरी', 'मुंबई', 'इंडियंस', 'बल्लेबाज', 'रॉयल', 'चैलेंजर्स', 'गेंदबाजों', 'आगे', 'बेबस', 'नजर', 'आए\\']",0
806,"['', 'मुझसे', 'पूछिये', 'बाथरूम', 'क्या', 'सही', 'सटीक', 'जवाब', 'आपको', 'राहुल', 'महाजन', 'दे', 'है।']",1
807,"['बौद्धों', 'बौद्ध', 'धर्म', 'देशों', 'फैलाया']",1
808,"['बावजूद', 'टूर्नामेंट', 'पूरी', 'सफल', 'थे।']",1
809,"['मेरा', 'व्यवसाय', 'ठीक-ठाक', 'चल']",1
810,"['संस्थान', '100', 'अधिक', 'कुशल', 'अकुशल', 'कर्मचारी', 'काम', 'हैं।']",0
811,"['व्यापारी', 'डग्गामार', 'बसों', 'यात्रा', 'विवश', 'जिससे', 'समय', 'धन', 'दोनों', 'बर्बादी', 'रही', 'है।']",0
812,"['जिसके', 'ट्रकों', 'आवाजाही', 'रोकने', 'पुलिस', 'भारी', 'दबाव', 'था।']",0
813,"['पढ़ाई', 'उसकी', 'लगन', 'देखते', 'शहर', 'भेजा']",1
814,"['असंदिग्ध', 'व्यक्ति', 'है,', 'संदेह', 'आवश्यकता']",1
815,"['राजस्थान', 'रॉयल्स', 'खिलाफ', 'उसका', 'पिछला', 'मैच', 'दुहस्वप्न', 'सरीखा', 'रहा।']",0
816,"['कप्तान', 'रोहित', 'शर्मा', 'टीम', 'संयोजन', 'तय', 'बुरी', 'असफल', 'हैं।']",0
817,"['मेरे', 'पिता', 'हासिल', 'अगर', 'मैं', 'उसका', 'आधा', 'पाया', 'खुद', 'खुशनसीब', 'मानूंगा।']",1
818,"['पुस्तकालय', 'पुस्तकों', 'क्रमहीनतः', 'लगे', 'कारण', 'मनपसंद', 'पुस्तक', 'ढूँढ़ता', 'रह']",0
819,"['शौचालय', 'बदहाल', 'खिलाड़ियों', 'चेंजिंग', 'रूम', 'बना', 'लिया', 'है।']",1
820,"['हाल', 'टाइगर', 'फिल्म', 'ट्रेलर', 'लेकर', 'ट्विटर', 'जमकर', 'मजाक', 'बनाया']",0
821,"['चीन', 'व्यापक', 'परंपरागत', 'हमले', 'तौर', 'भारत', 'पास', 'अंतिम', 'हथियार', 'तौर', 'मौजूद', 'परमाणु', 'शस्त्र', 'एनएफयू', 'अनुपयोगी', 'बन', 'जाते', 'हैं।']",0
822,"['ब्रांडेड', 'आइटम', 'अपेक्षा', 'लोग', 'देशी', 'कूलर', 'ज्यादा', 'भरोसा', 'हैं।']",1
823,"['आयोग', 'बंद', 'कराए', 'आईटी', 'कंपनी', '5', 'दफ्तर', '|']",0
824,"['मिशन', 'अफ्रीका', 'टीम', 'इंडिया', 'पूरी', 'तैयार', 'दिख', 'रही', 'है।']",1
825,"['बार्सिलोना', 'कप्तान', 'जावी', 'अब', 'बात', 'मान', 'लिया', 'टीम', 'छह', 'साल', 'पांचवीं', 'बार', 'ला', 'लीगा', 'खिताब', 'जीतना', 'असंभव', 'है।']",0
826,"['हालाकि', 'बात', 'सरासर', 'झूठ', 'निकली.']",0
827,"['केंद्र', 'स्थायी', 'सरकार', 'सत्ता', 'आती', 'दोबारा', 'निवेश', 'करेंगे', 'क्योंकि', 'फिलहाल', 'सरकारी', 'बॉन्डों', 'प्रतिफल', 'काफी', 'आकर्षक', 'है।']",1
828,"['फोन', 'साउंड', 'आउटपुट', 'जबरदस्त']",1
829,"['टीवीएस', 'स्टार', 'सिटी', 'नए', 'अवतार', 'कंपनी', 'सारे', 'नए', 'फीचर्स', 'जोड़े', 'इसें', 'मॉडल', 'ज्यादा', 'आकर्षक', 'बनाते', 'हैं।']",1
830,"['आपका', 'व्यक्तित्व', 'भगवान', 'राम', 'तुलनीय']",1
831,"['शादी', 'इसलिए', 'दिलचस्\u200dप', 'रही', 'कांबली', 'बेटा', 'बाराती', 'बना.']",1
832,"['सरकार', 'दिशानिर्देश', 'स्पष्ट', 'बिना', 'जिलाधिकारी', 'हस्ताक्षर', 'बगैर', 'चयन', 'जायेगा।']",0
833,"['शिविर', '583', 'रोगी', 'लाभान्वित', 'हुए।']",1
834,"['रास्ते', 'घात', 'लगाए', 'बदमाशों', 'पीछे', 'गोली', 'मार', 'दी', 'ज्वैलरी', 'कैश', 'लूट', 'ले', 'गए.']",0
835,"['ज्यादातर', 'लोगों', 'कॉम्बिनेशन', 'इनहेलर', 'इलाज', 'संभव', 'है।']",1
836,"['राम', 'अनन्य', 'भक्त']",1
837,"['', 'व्यवस्था', 'शीघ्र', 'बहाल', 'जाय', 'अन्यथा', 'वार्ड', 'लोग', 'सड़क', 'उतरने', 'बाध्य', 'होंगे']",0
838,"['निरोगता', 'बनाए', 'रखने', 'नियमित', 'प्राणायाम', 'चाहिए']",1
